Sym,logFC,AveExpr,t,P.Value,adj.P.Val,B
GAPDH,-0.0271152258255931,13.758741039512,-0.359710163200228,0.735286577166623,0.869851613865061,-6.93902223561309
SEPT11,-0.0270842741433359,8.61327472394168,-0.607111352807616,0.57303126017453,0.768990716216579,-6.80167404653678
CAMSAP1,-0.0270805748117713,9.78310684746559,-0.591184320483273,0.582771018948279,0.775386223274637,-6.81238107416835
PDGFRA,0.027063977305307,8.51866691934987,0.454081989055662,0.670777999868277,0.830925744499531,-6.89415965430506
CEACAM8,-0.0270599346976361,8.54574017693391,-0.529020734519312,0.621772918991631,0.79953182477978,-6.85181041590969
AHSG,-0.0270517105677897,8.98031445921769,-0.607760309524351,0.572636642537154,0.768990716216579,-6.80123265639595
CD48,-0.0270440610401739,8.5671631383841,-0.606850120821985,0.573190159720759,0.768990716216579,-6.80185161154193
GRB14,0.0270439807751277,8.6843827508724,0.565709948659656,0.598565963767719,0.782728555987116,-6.82899826102138
LONRF1,-0.0270287931879292,9.02464926143563,-0.567065394726901,0.597718896508481,0.782455974733406,-6.82813000133613
APAF1,0.0270236647486044,8.80440432732699,0.5282983814327,0.622235152979614,0.799575729716835,-6.85224606922814
RPGRIP1L,0.0270116756239247,8.4932785844142,0.512045935324487,0.632688462657322,0.806139713263867,-6.86190858946072
RLN1,0.0269893717995053,8.58328194042724,0.595068396908802,0.580386126508973,0.774343071577204,-6.80979234735331
TFCP2,-0.0269859498296618,9.04210520832212,-0.576675742145719,0.591734380092557,0.779334283423094,-6.82192241040628
MYH11,0.0269753463840559,8.99520569717261,0.462320520255291,0.665289433774686,0.827572741015909,-6.88978922174112
LMO7,0.0269647963260464,8.74584752145469,0.503813283517099,0.638022198505526,0.809092253056189,-6.86670069730094
CD8A,0.0269628097695662,8.81172659282015,0.5826365202127,0.588041391970415,0.777643035338329,-6.81802703111518
TNNT3,0.0269543916298787,9.27025225907499,0.556644308159481,0.604250425684927,0.786114132675298,-6.83475906901754
THBS2,0.0269411632309335,8.64107475937371,0.578832274718728,0.590396630049403,0.778806974415855,-6.82051709108719
GUCA1A,0.0269153436494509,8.6072059720004,0.586491963589118,0.585660501082238,0.776715985152332,-6.81548917381068
ALDH3B1,0.0269130924239107,9.09838138166518,0.397392419151961,0.709180663998198,0.854858719657879,-6.92226985362136
CAMLG,-0.0269009795762685,8.73397840022826,-0.59406289702512,0.581002923957897,0.774786396346768,-6.81046389893123
PI4K2A,-0.0269008389581735,8.793527064575,-0.453111833822147,0.671425911822396,0.831172600996623,-6.89466959634236
ABCB6,-0.026875258714286,8.9733991458689,-0.409677056225215,0.700767259335021,0.850317632572973,-6.91647220208731
SNRPE,0.0268587672818335,12.0912963960899,0.157714088147091,0.881496732888278,0.949150999792138,-7.00129471795419
S100A7,0.0268491785196119,8.68422287811997,0.489490561658049,0.647362522273014,0.815260408359188,-6.87487216129421
KIF5B,-0.0268421514831427,8.64477846652616,-0.525705974350342,0.623895705578116,0.800556846992094,-6.8538052300111
TBC1D1,0.0268342636235257,9.04768713588641,0.600025089563395,0.577351687917279,0.771724596498207,-6.80646773520342
CRHR2,0.0268118576708858,9.24034050281516,0.332332235248461,0.754521434387663,0.879189493060226,-6.95020519179336
CLCN1,0.0268104738775019,9.46124621112264,0.470260490968016,0.660022791400427,0.823831101887435,-6.88550964665537
VDR,-0.0268015298005757,9.10316322366122,-0.533516066415905,0.618900926588863,0.797357874655358,-6.84908747663725
CASK,-0.0267882230137229,8.76548519621998,-0.592253043477077,0.582114183096041,0.775040679790278,-6.81167021717705
PDHA1,0.0267834266048173,8.60441315070705,0.540959738071478,0.614162688583818,0.793659498683493,-6.84453410829773
SNX29P2,0.0267616787076506,8.8650155870731,0.473970686797541,0.657569609529031,0.82215906066646,-6.88348725457289
CNKSR1,0.0267524008903237,10.3036705351731,0.537356397383,0.616453662967731,0.795624714957314,-6.8467452300403
ITGB3,0.0267483552622618,8.90167559301153,0.565488789824976,0.598704244287236,0.782728555987116,-6.82913975819425
HPGD,0.026736883283812,10.1119133496295,0.469776887422477,0.660342918255076,0.823831101887435,-6.88577219416839
PDE4D,0.0267238220879999,8.67229913271999,0.54928326322517,0.608890255013906,0.790072766058663,-6.83937706058263
ALB,0.0266985123727999,8.67487574508454,0.476108460620621,0.656158389058437,0.82107098948489,-6.8823154484769
USH1C,-0.0266715053193174,9.24916687783103,-0.532155678496009,0.619769223258406,0.798207662775503,-6.84991364090982
CNOT8,-0.0266595522670094,8.51723259468659,-0.549635040556439,0.608668030851916,0.789939711118073,-6.83915759173424
SRSF5,-0.0266542988690066,8.51958960555932,-0.590493293626687,0.583195973820245,0.775765906684978,-6.8128401236918
BTRC,-0.0266373430824007,9.38804958376709,-0.541395160238862,0.613886196958334,0.793659498683493,-6.84426604168171
SULT1B1,-0.0266087684413208,8.58239986432125,-0.587139212883929,0.585261396507517,0.776586311475568,-6.81506171317167
ZBED1,-0.0266035333483732,10.9055050628002,-0.334579519059924,0.752934467860726,0.87841078639898,-6.94931890391256
SLC24A1,-0.0265945201995095,8.65792530439982,-0.471386594416234,0.659277683089014,0.823487060283404,-6.88489733904954
BIRC3,0.0265941428502874,8.54003740348621,0.566791672362556,0.597889895734508,0.782583962997923,-6.82830548498878
CD5,0.0265930235106531,9.79802765765015,0.444833213780642,0.676968226833264,0.834949310403619,-6.89898055125853
VAV1,0.0265905044651813,9.17433821730865,0.413236192235135,0.698338948889376,0.848586956465098,-6.91476188747005
RYR2,0.0265843983924992,8.49415696989838,0.513326739354186,0.63186098246184,0.805910728408976,-6.86115683943537
MFI2,0.0265796918084984,9.30360398726011,0.492930952285663,0.645111916519006,0.81474909075568,-6.87292860505852
NEUROG3,0.0265704877590807,9.37642697329974,0.596206448554473,0.57968852288039,0.77401943808745,-6.80903109857757
MRE11A,0.0265644924595794,8.52875608875669,0.571034939320887,0.595242457307672,0.780996221286247,-6.82557688533344
FHIT,-0.0265140899557874,9.04348312650955,-0.564248619571001,0.59948003154433,0.782728555987116,-6.82993232933944
IGHV5-78,-0.0265065800861279,8.67209090705238,-0.580838696739159,0.589153701367669,0.777989362353853,-6.81920553976059
PLCG2,-0.0264976460826549,9.08927468682336,-0.517933345373358,0.628890020091035,0.803998227356495,-6.85843927268591
ATP5G2,0.0264701251134216,8.78148364336261,0.44130962407451,0.679334456693543,0.83642918297046,-6.9007933332769
CCL22,0.026467757693645,9.44001012011702,0.314474723725325,0.7671815010762,0.886407720978771,-6.95704529987551
SPTSSA,0.0264588890218906,8.4869207723771,0.42717840782452,0.688867221053802,0.842740430149411,-6.90793035365092
TGM2,0.0264548449623003,9.27593105307723,0.231879598401226,0.826780580725074,0.920392003807072,-6.98393564285976
C14orf132,0.0264527133251935,8.78204853441633,0.491101702272125,0.646308010769605,0.815185018750187,-6.87396351188532
ZC3H13,-0.026450551239634,8.68215634363376,-0.551654866517451,0.607393022558259,0.788953509870599,-6.83789507705874
SLPI,-0.026436832896799,9.13503981599293,-0.437524600993912,0.681881053844936,0.837970824022586,-6.90272588947675
RASL10A,0.0264344931314664,9.19372722073149,0.279681106020018,0.792089607201605,0.902639845187185,-6.96933097667198
SPINT2,-0.0264207348633896,12.1100116460996,-0.508697545958379,0.634854692454533,0.807759159564623,-6.86386598559175
PDLIM5,-0.0264071261111027,8.61338774191369,-0.564183492761476,0.599520788688308,0.782728555987116,-6.8299739090583
GRPR,0.0263983809999662,9.75855129607469,0.409015014683377,0.70121941513337,0.850416612328536,-6.91678882738283
PMP2,0.0263923045988612,8.44355805064852,0.451528990962337,0.67248371771694,0.831922175426865,-6.89549944872672
NTRK2,0.0263725457476731,8.54018600097252,0.593188192145144,0.581539828317204,0.774981183520511,-6.81104730680224
RNF216,-0.0263570601720744,8.83491494425438,-0.441569677929714,0.679159672535404,0.836390574135134,-6.90065999472414
MBP,0.0263527449841039,8.6652421367841,0.490038282301403,0.647003923932431,0.815226188835208,-6.87456355919862
IFT20,0.0263404895723536,8.92197837005925,0.478147336691872,0.654814010233905,0.820501906019857,-6.88119341447186
BDH1,-0.0263250787972851,9.87591287843764,-0.466665277211567,0.662404707732172,0.825658205398609,-6.8874556254731
KRT8,-0.0263080155874533,14.6998226305393,-0.531113919760225,0.620434636850467,0.798529571752886,-6.85054504526498
ARHGEF2,-0.026301425486384,9.04966975624255,-0.446534589063405,0.67582723716475,0.834464474233679,-6.89810052058931
CDK5R2,-0.0262918747903864,9.60656818823171,-0.437501099073318,0.681896881631695,0.837970824022586,-6.90273784136782
MOXD1,0.0262910487766526,8.75136849977015,0.466589341994698,0.662455067012341,0.825658205398609,-6.8874965808411
SEMG1,-0.0262857402491541,8.58988818293506,-0.508568671363053,0.634938152854806,0.807759159564623,-6.8639410944235
CFTR,-0.0262790776734079,8.74706984623096,-0.534963226944898,0.617978040137252,0.796522388505433,-6.84820657751219
ECHS1,0.0262744209702319,11.3059158355586,0.331469435604745,0.755131094517687,0.879631896294005,-6.95054395399908
SEL1L3,0.0262561234780527,8.6868111957413,0.543828173160296,0.612342618777669,0.792378392675649,-6.84276468387151
THSD7A,-0.0262515900925813,8.71188735797372,-0.477992082384245,0.654916327133711,0.820540504207491,-6.88127900628122
SCFD1,0.0262476989140268,8.61799883853715,0.560983511431808,0.601525478663016,0.784307197974937,-6.83201178354086
NAP1L1,-0.0262257548781584,11.574758167179,-0.165875902132191,0.875430600092679,0.946095008520618,-6.99970339625794
PMS2P4,-0.0262183040153854,8.7876546176192,-0.5771883385672,0.591416232212644,0.779094127256932,-6.82158878264775
HIBCH,-0.0261846239202157,8.56305463197437,-0.448105862888995,0.674774397540703,0.833767115806809,-6.89728505565913
UBAP2L,0.026156369145971,9.63669419178428,0.281082560249118,0.791080461598458,0.902361787094215,-6.96886291304324
SLC14A2,-0.0261439311032365,9.22651945254113,-0.490272776569269,0.646850432244398,0.815226188835208,-6.87443134340495
PSMC4,-0.0261432102751016,9.87609835930877,-0.21613686676137,0.83831212495179,0.927100012766221,-6.98816267662048
XIAP,-0.0261331935351627,8.76472096375485,-0.584000956170206,0.58719810144358,0.777170893043485,-6.81713052901106
LINC00950,0.0261263562764853,8.52763456057859,0.572052638294077,0.594608583705191,0.780787329850154,-6.8249198468344
CNPPD1,-0.0261108812123592,11.5255279052821,-0.355725023895269,0.738072821983157,0.870680524641006,-6.94070210743228
NF1,0.0261106035723042,8.78181571553333,0.458701562615977,0.667697428723138,0.829499009871369,-6.89171783996931
ERCC2,-0.02608738127722,9.49629086981562,-0.456313562901867,0.669288923764252,0.830297449591418,-6.8929829001952
ASB1,0.0260740080747777,8.84818721880488,0.391378170378218,0.713317453425616,0.857026645089584,-6.92504827522192
NR1H4,0.0260598754576709,8.66740129635502,0.558510459190245,0.603077588891118,0.78526012879445,-6.83357982348013
GALR3,-0.0260554450918598,9.75149385911675,-0.414040221429812,0.697790960376491,0.848279921967155,-6.91437361938994
GAB1,-0.0260139218698878,8.56089230967997,-0.570207182785409,0.595758334936582,0.781315424028948,-6.82611054925571
VPS8,0.0260057520449948,9.32782295424661,0.42533827135106,0.690113580818076,0.843155473327857,-6.90884398646359
CNGB1,-0.0259652369381183,8.87556636434829,-0.527588562397922,0.622689564167518,0.799575729716835,-6.85267365147316
ADCY2,-0.0259617982385993,9.01139159741057,-0.573755629782263,0.593548815907377,0.78020455748797,-6.82381811624999
ENTPD1,0.0259522082645347,8.95251681546211,0.566264567846295,0.59821927252858,0.782664530557916,-6.82864320548406
RANBP6,0.0259478690322226,8.91905814188896,0.578144429546753,0.590823111325792,0.77893880033921,-6.82096582062039
B4GALT4,-0.0259468874573283,9.18779189128861,-0.382256846152416,0.719613330743275,0.860927706176716,-6.92918650115493
GPM6B,0.0259374802597865,8.58846178173014,0.364238077383592,0.732126600687591,0.867842033074822,-6.93709213994212
CALD1,-0.0259343475626892,8.50994133323087,-0.55754592597506,0.603683603640501,0.785692566716323,-6.83418975348062
LPL,-0.0259218251400295,8.70233251734486,-0.536588382268048,0.616942620537229,0.795807626520164,-6.84721482976813
LDLRAD4,0.0259207293074084,9.47302281277818,0.405604417347039,0.703551039529102,0.85175773012682,-6.91841243263903
TCF7,0.0259077551740088,8.60423014652338,0.578868732341154,0.590374030794832,0.778806974415855,-6.82049329441557
DSC3,-0.025906681349948,8.72432812514771,-0.520764616669112,0.627068081114616,0.80256320833342,-6.85675834445687
PCBP4,0.0258867572546748,9.75451290182917,0.490358438510323,0.646794366058768,0.815226188835208,-6.87438303014311
SRP19,-0.025881663883105,10.2336440721073,-0.325133264306767,0.759614619803066,0.881890816254035,-6.95300602504498
MCF2L2,0.0258585998170417,8.44674633194898,0.539121788884817,0.615330603270449,0.794900173601118,-6.84566355194713
LRP4,0.0258415949885684,8.56081021530933,0.479812384080351,0.653717253394212,0.819614511890521,-6.88027389565814
TBCD,0.0258236329455723,9.74734467800904,0.56277025397578,0.600405631341285,0.783470284773104,-6.83087515542889
EXD2,0.0258140972505689,8.72948068152975,0.548283729201735,0.609521947225241,0.790332785903764,-6.83999998560125
CYP17A1,0.0258093814619009,9.15303414269573,0.458689450948465,0.667705495483002,0.829499009871369,-6.8917242713797
ATP2B2,-0.0258083939722091,8.82552542401612,-0.494040512893163,0.64438701528127,0.814104449827933,-6.8722991845126
EEF1A1,0.0258063745729107,14.6883567513451,0.553513480598777,0.606221214218231,0.788012032620367,-6.83672976063287
NDUFV2,0.0257718646960026,8.52105935946285,0.457129795676456,0.66874471279685,0.83018980673237,-6.89255117132391
SLC6A4,-0.0257662915633059,8.92745427869031,-0.338979616773778,0.74983137137692,0.876420781854974,-6.94756714138666
SLC6A12,-0.0257556844621405,9.00209939342549,-0.547035957016529,0.610311079245788,0.790785642413428,-6.84077622468456
SNED1,-0.0257518660449563,8.77645358249199,-0.508337394599548,0.635087945711792,0.807759159564623,-6.86407584130691
CRLF3,-0.0257367374768833,9.20584101498278,-0.33793394633723,0.750568316351331,0.876987867801952,-6.94798541301568
PLIN1,0.0257200416893735,8.83176975709933,0.449474011402981,0.673858368833783,0.833263382260892,-6.89657287722893
WDR61,0.0257055367212438,8.74671455476386,0.552263237793577,0.607009308533264,0.788768381212986,-6.83751401594323
SSUH2,0.0256980206871589,8.73784255444538,0.46490052340422,0.663575607272652,0.826067757171141,-6.88840587569003
MAGI1,0.0256929136654271,8.61397246184479,0.473673853487737,0.657765691504814,0.822304932021299,-6.88364958473872
FRMPD1,0.0256713630537906,9.31197535501077,0.340526770519592,0.748741572838267,0.875677448791415,-6.94694602338946
GUCY1A3,0.0256414075406894,8.66852234259328,0.508060108977696,0.635267564317268,0.807759159564623,-6.86423732198805
UVRAG,-0.0256346297995069,9.37243180709418,-0.316442727967491,0.765782031425076,0.885549759046927,-6.95630916907221
MERTK,-0.0256313596303102,8.86798078294645,-0.562108195446321,0.600820429195046,0.783726471525292,-6.83129668681183
RHOG,0.0256166850815553,9.84321743016465,0.518181382844119,0.628730283210804,0.803883582522929,-6.85829233726333
APOB,0.0255896688074415,8.58026665738712,0.549254751919096,0.608908268281049,0.790072766058663,-6.83939484300204
MSN,0.0255682243573681,8.70903120803656,0.514903337979634,0.630843262350903,0.8052392471036,-6.86022918576423
OGG1,-0.0255543078578881,8.97870722374206,-0.574667926999662,0.592981579999137,0.78020455748797,-6.82322675387659
ZNF133,0.0255397717034231,9.25376324875257,0.464420542335192,0.663894264681394,0.826285149468957,-6.88866376124881
NEMF,-0.0255385617618185,8.86084402943431,-0.487199960835832,0.648863410067337,0.816344163060595,-6.87615939324267
SUPT7L,0.0255378201131951,8.63019400616572,0.525734897400598,0.623877164675987,0.800556846992094,-6.85378787208508
SUPT6H,0.0254842140002189,10.0704271264326,0.424070449706084,0.690972967978382,0.843966769702359,-6.90947134689767
EIF4E2,-0.0254815610850976,10.5201193754686,-0.157619335017368,0.881567213246019,0.949150999792138,-7.00131272608639
EIF2S1,0.0254794285258004,9.17875589049341,0.364201793604177,0.732151898218954,0.867842033074822,-6.93710769694698
ROR1,-0.0254647715967842,8.7207319779559,-0.536108868081,0.617248021095398,0.796028869597078,-6.84750772740405
FZD9,0.0254531225010695,8.91927604799677,0.42522457261278,0.690190628797153,0.843155473327857,-6.90890031890141
G0S2,0.0254195833687572,8.64490571724268,0.513086149948238,0.632016370537886,0.805987589267368,-6.86129817735674
PPARA,-0.0254136113696095,8.78377171730036,-0.454193616925155,0.670703471288845,0.830925744499531,-6.89410091562064
HSPA5,-0.0254101895491772,10.0933171888118,-0.162107222374374,0.87823039885994,0.947244884274596,-7.000448041031
DNAJB4,0.0253882318677245,8.55962483167299,0.367461908251397,0.729880490589335,0.866416770911553,-6.93570406600286
CLP1,-0.0253773531589587,8.8582547357381,-0.568909014288227,0.596567943421688,0.781714965555237,-6.82694614514554
PFKFB3,-0.025353866103055,9.49624314508343,-0.559374537539463,0.602535006466866,0.784909930086379,-6.83303263850582
PAK4,0.0253287488374152,10.3793650836504,0.569205470307802,0.596382997216164,0.781688200829136,-6.82675546954227
PDE2A,0.0253050923074927,10.2609584222361,0.473188034969018,0.658086682452771,0.822536666063517,-6.88391506737363
KCTD20,0.0253050075422294,8.7529148450987,0.534859484692446,0.618044171593504,0.796522388505433,-6.84826979617503
APBA1,0.0252986306130456,8.66061710688083,0.48090740599688,0.652996523723725,0.818940005815501,-6.87966760058178
PWP2,0.025274079577061,9.65734652686278,0.388146211061553,0.715545264599809,0.858304319067939,-6.9265250102461
NOP14,-0.0252582644862454,9.08746673518786,-0.496531708377451,0.642761138752427,0.812930787664566,-6.87088138389034
DEFA6,-0.0252408995160405,8.74207762370712,-0.434487593140025,0.683927958548379,0.839472549891324,-6.90426547330171
PNMA2,0.0252344283507462,8.51791154757829,0.508973404708471,0.634676064982777,0.807759159564623,-6.86370515661388
JAK2,0.0251982072732435,8.67877920787978,0.531946081310379,0.619903067437982,0.798290437237194,-6.85004076422612
TERF1,0.0251626881119691,8.66695065271502,0.542617818757593,0.613110212683743,0.793133534230804,-6.84351230394004
MED22,0.0251466627560024,10.4669486670326,0.300864249373266,0.776888119002062,0.892401443907402,-6.96201581237836
LYN,0.0251441659361458,8.74418954633886,0.459084466054469,0.667442429699953,0.829441615767059,-6.89151443493673
CASP6,-0.0251043351640714,8.70495536703256,-0.44639533357004,0.675920587722487,0.834464474233679,-6.89817266550372
CA3,0.0250759320112017,8.50968975235861,0.498014277959935,0.641794645580426,0.811997456681411,-6.87003458619054
SLITRK3,0.0250734980023459,8.72041277345425,0.472075126229554,0.658822329347984,0.82300788317243,-6.88452230355672
SFRP4,0.0250578899633123,8.61006545823225,0.522838654303167,0.625735388597227,0.801572831167197,-6.85552183730554
NEB,-0.0250546197603168,8.84810346951373,-0.55764196659756,0.603623244754974,0.785692566716323,-6.83412906256171
MIPEP,0.0250365828676262,8.97871607486793,0.286668803193472,0.787062736337582,0.899926042524904,-6.96697476789974
LILRA1,0.0250271244119649,8.67347770856063,0.358838270657438,0.73589576482407,0.870316869752681,-6.9393912780792
ZNF710,0.0250189525044959,9.01522739263929,0.515853865218864,0.630230141843622,0.804725200034912,-6.85966868515334
VSIG4,0.0250164917788922,9.31968999709977,0.465836560248195,0.662954414851474,0.826011397112153,-6.88790226369083
BRD3,-0.0250078582375792,9.69157730418487,-0.362769658720347,0.733150718189651,0.868577319618798,-6.93772057121272
NMT1,-0.0250058078888138,9.15576557332794,-0.436585968435761,0.682513340890645,0.838446876396736,-6.90320277232577
FGL2,0.0250019750449813,8.55201892026504,0.540028235555835,0.614754440475491,0.794334735362138,-6.84510695024142
DOT1L,-0.0250014462773382,9.26955920056203,-0.547906274983015,0.609760596466557,0.790470442610477,-6.84023496297557
RLN2,0.0249958058098905,8.68497882735792,0.462700153164878,0.665037103937933,0.827438270503561,-6.88958610898633
SUCO,-0.0249688624176923,8.97401188198991,-0.551660856071485,0.607389244087454,0.788953509870599,-6.83789132721113
ZHX3,0.0249682113257794,8.93547781330137,0.388032485710005,0.715623716588748,0.858304319067939,-6.92657676478701
HOXD10,0.0249673999939013,9.08952662505026,0.504283352451557,0.637716959381236,0.809057686795874,-6.86642894115051
COL13A1,-0.0249561235978266,8.67081072323826,-0.52776185714696,0.622578606443446,0.799575729716835,-6.8525693086454
GPM6A,-0.0249470238753631,8.57198075899251,-0.505692958321017,0.636802134060648,0.808482327174724,-6.86561266454983
COL4A3,0.0249335741713992,8.74065118555745,0.457339326713707,0.668605049343296,0.83018980673237,-6.89244023101701
ADIPOQ,0.0249237527215254,8.5347589811061,0.429334841044848,0.687408091037385,0.841942830546856,-6.90685505401392
CKS2,-0.0249038742980456,10.5077376269798,-0.324983885201657,0.759720455548977,0.881890816254035,-6.95306352325606
PHKG1,-0.0249011127974548,9.29952328558458,-0.537202043343456,0.616551914023244,0.795624714957314,-6.84683965658221
MAD2L1BP,-0.0248940824975765,9.58706809908415,-0.200930899262829,0.849495661978116,0.933095273361756,-6.99196917588027
CHRDL1,0.0248922075005389,8.80025477678797,0.458527288444368,0.66781350596171,0.829543376356465,-6.89181036632009
ABCC4,0.0248409378022174,8.52591684792002,0.360228071950404,0.73492482387705,0.869601673627439,-6.93880262230081
HS3ST1,-0.0248395320266823,9.17596970674184,-0.412187511269068,0.699054002644603,0.848867142167867,-6.9152672478037
JAKMIP2,0.024827657958383,8.54196523728019,0.374681552049029,0.72486188770644,0.863034689171287,-6.93255379924106
GPR50,0.0248205744132779,10.432497548285,0.399822912018511,0.707512193680157,0.85398642018579,-6.92113582872513
MAL,-0.0248204835395676,9.56347173766405,-0.406592200282925,0.702875358079393,0.85158042426856,-6.91794350001
GNAS,0.0248068455469372,14.5409594815957,0.51089678025911,0.633431422843202,0.806658395749489,-6.86258164852168
ERC2,-0.0248049233815451,8.57819408041522,-0.521802012521385,0.626401284866273,0.801978168104844,-6.85614040990632
CPQ,-0.0247961373111618,8.73089920742821,-0.523686357726538,0.625191167470472,0.801410137381959,-6.85501519855706
HSD17B8,0.0247820718984073,9.83751572985218,0.551305815282076,0.607613243913945,0.789106322656323,-6.83811354431166
SLC39A14,0.0247750779863622,9.69562035391192,0.294523107994985,0.781426855630892,0.896071531232146,-6.96425947966781
PTPN9,0.0247627081344444,9.4899382324498,0.429601392673178,0.687227841354038,0.84181191968573,-6.90672179247427
ATXN7L1,0.0247571447047381,9.08778949909147,0.494628785578491,0.64400287004643,0.813798340408891,-6.87196496039148
PTH,0.0247490001356194,8.69657693268188,0.50334515851039,0.638326258446838,0.809209533688986,-6.86697110481617
DSG3,-0.0247432151210312,8.80227520655335,-0.41860317953611,0.694685137602533,0.846878162861396,-6.91215692399975
VAC14,0.0247327338661769,9.03669498733632,0.52759875876151,0.622683035283503,0.799575729716835,-6.85266751295902
IL3RA,0.024707529602475,9.43750606954976,0.512118833875061,0.632641348763386,0.806139713263867,-6.86186584748624
MNAT1,0.0247029186564127,8.69811200497661,0.518491144789577,0.628530828824405,0.803718124365454,-6.85810874916398
ALOX15B,0.0246962140795368,8.97320232994023,0.53172928718198,0.620041525478171,0.798379134029461,-6.85017220616275
UGCG,0.0246913594299407,8.77916123321433,0.527406447054722,0.622806182150936,0.799605923016654,-6.85278327268624
RUNX1T1,0.0246908618075352,8.54814263693027,0.430867740011482,0.68637183288833,0.841302255160848,-6.90608764654591
DESI1,0.0246747073007647,9.22477017465129,0.466782611332363,0.662326897309687,0.825658205398609,-6.88739232987711
CD69,0.0246511515062942,8.63003949175796,0.393244102574785,0.712032767562023,0.856290113720433,-6.924190494187
DYNC1LI2,-0.0246302753725161,8.86241385865169,-0.477024829456282,0.655553972465351,0.820712087295956,-6.88181168824072
PTEN,-0.0246269694802219,8.6617305437746,-0.531430535941215,0.620232356429381,0.798465386113883,-6.85035326121725
KDM4A,-0.0246247669663138,10.2296014120978,-0.503457399361907,0.638253347400833,0.809208403718414,-6.86690629051245
ANKRD7,0.0246194014593808,8.65239278825924,0.526285171437094,0.623524477513658,0.800438560639037,-6.85345746902731
DAP,0.0246180706976222,11.1396199832715,0.161000088102942,0.879053299640243,0.947689331962055,-7.00066358326905
ALOX5AP,0.0246162949546527,8.69651957826931,0.38459657571082,0.717995861188753,0.86003596526566,-6.92813370219464
DEFA5,-0.024609804305225,8.9433420215506,-0.488308529339935,0.648136791030739,0.815883614874899,-6.87553709681627
SNAPC2,0.0245538575136557,10.1952611125007,0.516661560267388,0.629709425153111,0.804384449878813,-6.85919168781306
EXOSC10,0.0245517010914114,9.05821368813231,0.299892012930317,0.777583339417271,0.892645446370562,-6.96236279657734
S1PR1,-0.0245513789843876,8.49028582421372,-0.546353219658669,0.610743126093381,0.791022308250982,-6.84120030095179
CLCA1,0.0245505105094086,8.56660344880447,0.376765901454808,0.723415967417584,0.862461741707406,-6.93163358966735
SEPT8,-0.0245420191263843,9.83588820949897,-0.290324980901413,0.784437316034989,0.898087583734331,-6.96571959363362
ANGEL2,-0.0245393007676142,8.61193851427667,-0.49800716643104,0.641799279644737,0.811997456681411,-6.8700386534684
FCGR2A,0.0245047034876826,8.87625375202151,0.376425760312563,0.723651832850182,0.862461741707406,-6.93178408416158
TG,0.0245002678360215,9.11473915934331,0.416028125343521,0.696437020649135,0.847575763748609,-6.91341065506132
TMEM8B,-0.0244808300463824,9.58654184096616,-0.440709524556307,0.67973787775165,0.836585967435262,-6.90110075016019
RPP40,0.0244741818361636,9.84010117611204,0.183890367887515,0.862077579520512,0.938737605335329,-6.99591073270776
CDH8,-0.0244613263962172,8.55619913894694,-0.360852553448253,0.734488737334967,0.869281073127273,-6.93853742155768
PEPD,-0.0244564378570882,9.32561899226676,-0.366277366660776,0.730705419979617,0.867073412145219,-6.93621542882678
STX16,-0.0244527926866116,9.48503194455965,-0.536884618030505,0.616753994319498,0.795753438752043,-6.84703376754052
DIP2C,0.0244483943260807,8.72133994745339,0.387392818868505,0.716065058865101,0.858440130124142,-6.92686760249254
COL14A1,0.0244300483672504,8.87011596895241,0.350952986628697,0.741415410669794,0.87221835146365,-6.94269040604195
SLC16A1,-0.0244271659591249,8.54775448267965,-0.430059283028053,0.686918259615053,0.841702275824767,-6.90649269405957
CEL,0.0244156710420427,8.64821784076306,0.404882438471314,0.704045102729273,0.85175773012682,-6.91875450911092
SERPINB6,-0.0243835658781677,10.2868591647612,-0.255486962171467,0.809584205014802,0.910589758470316,-6.97705426993279
FECH,0.0243501531300172,8.52418717356255,0.525555504048657,0.623992168660338,0.800591092833357,-6.85389551988714
BPHL,0.0243044331137625,9.00688635385102,0.374798827702955,0.724780497592889,0.86302733804284,-6.93250215102482
SGCB,-0.0242842267459675,8.56527455183416,-0.489765840375128,0.647182280516168,0.815226188835208,-6.87471709982565
SFMBT1,-0.0242716522709596,8.58372497113819,-0.51196140947438,0.632743093747114,0.806139713263867,-6.8619581419951
CNIH3,0.0242515619929815,8.60027280017385,0.544848929173218,0.611695716243857,0.791809188648693,-6.84213304226506
CD44,-0.0242503141104891,8.79456713801453,-0.477669420087124,0.655128998789329,0.820712087295956,-6.88145680996168
MATN3,-0.0242381414606072,8.48962941032091,-0.517413679143114,0.629224763435455,0.804067817759038,-6.85874691653444
MUC2,-0.0242225169026362,8.7988581446322,-0.278093499415016,0.793233369479923,0.903290956869058,-6.96985848277554
SP140,0.0242195291966745,8.90518127486306,0.45723227207614,0.668676404936244,0.83018980673237,-6.89249691897365
TP53BP1,-0.0242131743210461,9.89292051747238,-0.305431424618187,0.773625523468014,0.890418222115758,-6.96037139477117
KDELR1,-0.0242025109285535,11.9468590031125,-0.174705052940322,0.868879714576306,0.942032112354581,-6.99789271062847
PTPRO,-0.0241962538374452,8.55165117482095,-0.409524551394889,0.700871403058439,0.850354074092475,-6.91654518054084
HPN,-0.0241947031875309,9.83614970627453,-0.388400411820916,0.715369922239724,0.858304319067939,-6.92640927639264
